Category,Rank,Title,Price,Rating,Number of Reviews
"Sports, Fitness & Outdoors",14,Boldfit Badminton Rackets Aluminium Badminton Racket with Full Cover Bag Standard Shuttle Bat Match Shuttle Bats Lightweight Badminton Shuttle Bat - Blue,549.0,4.1,214.0
"Sports, Fitness & Outdoors",15,Yonex Badminton Racquet Astrox Attack 9 Pearl White G4 4U(80GMS-32LBS) (Made in India),,4.1,2264.0
"Sports, Fitness & Outdoors",16,Boldfit Beanie Cap for Men Woolen Winter Cap for Men and Women in Winters for Thermal Wear Stylish Soft Caps for Boys & Girls for Warm Wear Head Garam Topaa for Cold Season Grey,299.0,4.4,1346.0
"Sports, Fitness & Outdoors",17,"Yonex Badminton Racquet GR 303I Dark Blue, Graphite",,4.0,20107.0
"Sports, Fitness & Outdoors",18,"Kidsmate Cruiser Kick Scooter for Kids with Broad Wheels | 3-Wheel Skate Scooter for Boys & Girls of Ages 2-12 Years | Level Adjustable Height, and Easy Fold Design Scooter for Kids (Black)",899.0,4.1,6112.0
"Sports, Fitness & Outdoors",19,Boldfit Yoga Mats For Women and Men Exercise For Home Workout Gym Anti Slip EVA Material Yoga Mat 4Mm For Kids Gym Mats - Green,299.0,4.0,20369.0
"Sports, Fitness & Outdoors",20,"Lifelong Adjustable Pull-Up Bar for Home Gym | No Screws Hanging Bar, Adjustable Length (74-97cm), Doorway Chin-Up Bar, Gym Equipment for Men Workout, Strength Training, Weight Capacity (200kg)",,4.1,1089.0
"Sports, Fitness & Outdoors",21,Boldfit Woolen Winter Cap for Women & Men in Winter for Thermal Wear Stylish Soft Caps for Boys & Girls for Warm Wear Head hat Garam Topaa cap's Breathable Lightweight Windproof with hand gloves,399.0,4.0,2120.0
"Sports, Fitness & Outdoors",22,Lifelong Dual Color TPE Material Yoga Mat for Women & Men|6mm Anti-Slip Yoga Mat for Gym Workout Exercise Mat for Home Gym|Yoga Mat for Gym Workout & Yoga Exercise,599.0,4.2,1726.0
"Sports, Fitness & Outdoors",23,"Boldfit Resistance Tube with Foam Handles, Door Anchor for Exercise & Stretching, Suitable in Home & Gym Workout for Men & Women-15kg-Black",229.0,3.9,7391.0
"Sports, Fitness & Outdoors",24,Boldfit Wrist Band for Gym Workout Wrist Support for Gym Straps for Men Hand Band Strap for Man Accessories for Men Workout Wrists Supporter wrap for Man Workouts Accessories for Women Hand Wraps,189.0,4.3,6810.0
"Sports, Fitness & Outdoors",25,"amazon basics Rubber Encased Hex Dumbbell Weight Set Of 2, 5 Kg,Black",,4.0,31866.0
"Sports, Fitness & Outdoors",26,Hundred Cosmogear Badminton Kit-Bag (Navy)|Double Zipper|Bag with Front Zipper Pocket Polyester,599.0,4.0,3508.0
"Sports, Fitness & Outdoors",27,"Boldfit Skipping Rope for Men and Women Jumping Rope With Adjustable Height Speed Skipping Rope for Exercise, Gym, Sports Fitness Adjustable Jump Rope",89.0,4.1,13554.0
"Sports, Fitness & Outdoors",28,"Protoner PVC 3 in 1 convertible DM 4-40 Kg Dumbbells Set and Fitness Kit for Men and Women Whole Body Workout (20 kg (2 kg x 4, 3 kg x 4), 3 in 1 convertible)",799.0,3.7,3526.0
"Sports, Fitness & Outdoors",29,Boldfit Wrist Band for Gym Workout Wrist Support for Gym Straps for Men Hand Band Strap for Man Accessories for Men Workout Wrists Supporter wrap for Man Workouts Accessories for Women Hand Wraps,199.0,4.3,13125.0
"Sports, Fitness & Outdoors",30,"Silver's Junior Pedal Combo-5 (2 Badminton Rackets, 3 Plastic Shuttlecock)",199.0,4.1,1464.0
Toys & Games,1,"Lifelong LLKS03 Foldable Kick Skating Cycle| Skate Scooter for Kids(Max User Weight: 50Kg) Kids Scooter (Pink, Blue)",899.0,4.0,12006.0
Toys & Games,2,Babique Cat Flower Plush Soft Toy Cute Kids Animal Home Decor Boys/Girls (25 cm),152.0,4.2,30564.0
Toys & Games,3,Money Saving Box for Kids and Adults | Wooden Money Bank with Lock | Big Size Piggy Bank 2 Lakh Target | 1 Lakh Saving Box with Numbers | Undiyal Hundi Pig (Money Bank),249.0,4.6,69.0
Toys & Games,4,"Wembley Rechargeable Karaoke Mic with Speaker for Singing | Wireless Mini Portable Bluetooth Speaker with Microphone & LED Lights | Cute Birthday Gift for Kids Musical Toys for Boys, Girls and Adults",532.0,4.0,1707.0
Toys & Games,5,"Mattel Games ​UNO Show ‘em No Mercy Card Game for Kids, Adults & Family Parties and Travel with Extra Cards, Special Rules and Tougher Penalties.",181.0,4.0,15513.0
Toys & Games,6,"Wembley Educational Kids Laptop Learning Toy for 2-5 Years Boys Girls Computer Toys for 3 Years Fun Activity Learning Alphabet,Letter,Words,Games,Mathematics,Music,Logic Memory Tool - Blue",699.0,3.9,2821.0
Toys & Games,7,"Gooyo GY-2020 Battery Operated Voice Control Monkey Toy with Musical, Dancing, Spinning,Rolling and Sensor Feature for Gifts/Kids/Babies/Boys/Girls|Blue Color, Power Source:3xAAA Battery(Not Included)",199.0,3.8,1504.0
Toys & Games,8,Sky Tech® Rolls Royce Phantom Model Car 1:32 Scale Exclusive Alloy Metal Pull Back Die-cast Car Toy with Openable Doors & Light Music Boys Toys for Kids (Phantom 1:32)【Colors as Per Stock】,670.0,4.0,3304.0
Toys & Games,9,Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults,148.0,4.3,19422.0
Toys & Games,10,"Mattel Uno Playing Card Game for 7 Yrs and Above for Adult,Set of 112 Cards, Multicolor",149.0,4.0,87140.0
Toys & Games,11,"popsugar Off Roader Rechargeable Remote Control Car | RC Car Monster Truck | 4 Headlight Modes | Lithium Battery | C-Type Charging | 2.4GHz Remote Controller | Made in India, Red",,4.0,6160.0
Toys & Games,12,Storio Rechargeable Toys Talking Cactus Baby Toys for Kids Dancing Cactus Toys Can Sing Wriggle & Singing Recording Repeat What You Say Funny Education Toys for Children Playing Home Decor for Kids,339.0,3.8,8528.0
Toys & Games,13,"Kidsmate Cruiser Kick Scooter for Kids with Broad Wheels | 3-Wheel Skate Scooter for Boys & Girls of Ages 2-12 Years | Level Adjustable Height, and Easy Fold Design Scooter for Kids (Black)",899.0,4.1,6112.0
Toys & Games,14,"WireScorts Baby and Toddler Plastic First Educational Blocks Shape, Sorter, Colors, ABCD Shape, Toys for 1 Year Old Kids,16 Piece",199.0,4.2,3854.0
Toys & Games,15,"Galaxy Hi-Tech Mini Metal Die Cast Car Toy Vehicle Play Set, Free Wheel High Speed Unbreakable, Small Racing Movie Vehicle Car for Exciting Playtime Adventures for Kid, Multicolor, Set of 6",333.0,4.1,1685.0
Toys & Games,16,"Smartivity DIY Rocket Launcher Kit for Kids 6, 7, 8, 9, 10, 11, 12 Years Old | Build Your Own Rocket and Launcher | Birthday Gift for Smart Kids | DIY Science Toy for Boys & Girls 6-12 Years",657.0,4.3,2360.0
Toys & Games,17,"Mattel Games UNO Kid Uno Flip Side Card Game, Multi Color",129.0,4.0,57851.0
Toys & Games,18,"Storio 5-in-1 Baby Suction Spinner Toy, Interactive Learning Set with Rattle and Sensory Play, for 6+ Months Kids - Orange & Cream",299.0,4.2,3194.0
Toys & Games,19,GRAPHENE 1:32 Scale DieCast Metal Pull Back Action Openable Doors 4x4 Thar/Jeep Premium Car Toy with Lights and Music for Kids Realistic Miniature Model Gift 2+yrs Girls Boys Random Colors,319.0,3.9,1297.0
Toys & Games,20,Storio Toy Octopus Plushie Reversible Soft Toys for Kids | Plush Soft Toys for Baby Boys and Girls| Best Gift | Octopus Soft Toy for Kids (Multicolor),198.0,4.1,4299.0
Toys & Games,21,Anupam Sketch-O Sketchbook A5 | 50 Sheet 100 Pages | 140GSM | Durable Acid Free Drawing Paper |Top Spiral-Bound Sketchpad for Artists Kids & Professionals for Marker Colored Pencil Charcoal,150.0,4.4,1901.0
Toys & Games,22,"HUG 'n' FEEL SOFT TOYS – 3 Feet Giant Brown Teddy Bear Plush Toy | Big Stuffed Animal | Ultra Soft, Huggable & Cuddly Gift for Kids, Girls, Boys | Perfect for Birthday, Valentine’s Day",785.0,4.0,36186.0
Toys & Games,23,"Mirana Vande Bharat Bullet Train Toy Set for Kids - Multiple Railway Track Layout, AAA Battery Operated, Fun Gift for Boys & Girls 1+ Years, Made in India (Basic - 43 pcs)",499.0,3.8,344.0
Toys & Games,24,VGRASSP 24 Pcs Air Dry Clay for Kids with 6 Sculpting Tools - Creative Art & Crafts Play Dough Birthday Return Gift for Boys and Girls - Color As Per Stock,150.0,3.8,1021.0
Toys & Games,25,Amazon Brand - Jam & Honey- Kick Scooter for Kids Ages 6-13 Years | Foldable with 3 Adjustable Height | 2 Wheels | BIS Certified | Max Weight Capacity 50kg (Blue),,4.1,3358.0
Toys & Games,26,"Gooyo DB2060 Rechargeable 360° Rotating & Rolling Small Stunt Car Toy with USB Cable & Remote Controller | Red Color, Power Source: Lithium Battery in Car (Included)",385.0,3.8,2814.0
Toys & Games,27,Storio Rechargeable Wireless Mini Portable Bluetooth Karaoke Machine | Bluetooth Speaker with Microphone & LED Lights - Kids Music Singing Toys for Girl Boy Birthday Gift Ideas,399.0,3.0,1773.0
Toys & Games,28,"Little's Junior Ring (Plastic,Multicolour)",158.0,4.3,49596.0
Toys & Games,29,"Storescent Cute Panda Plush with Bamboo, Kawaii Soft Stuffed Animals Toy, Plushies Doll Gifts for Kids Girls Boys Birthday Valentine (Panda in Bamboo)",337.0,4.0,2172.0
Toys & Games,30,ToyTastic Magnetic Educational Chess Board Set with Folding Chess Board 2 Plyaers Travel Toys for Kids and Adults (10 Inch) (Black Color),260.0,4.1,5686.0
Video Games,1,Playstation | E-Gift Card | Instant Delivery | Valid for in-game purchases,,4.7,1519.0
Video Games,2,Sony DualSense Wireless Controller White (PlayStation 5),,4.2,
Video Games,3,"Meyaar Anti-Slip PS5 Controller Skin, PS 5 Controller Accessories, Non-Slip Silicone PS 5 Cover Thumb Grip Gaps, Touch Pad Sticker and Cover Wrap Stickers (Pack of 1)",399.0,4.3,253.0
Video Games,4,"Sounce 8 Pair / 16 Pcs Controller Thumb Grips PS5/PS4/Xbox One/360/Switch, Anti-Slip Joystick Caps for PS5 Remote Controller & Gamepads, Soft Silicone Thumb Stick Covers for Enhanced Grip & Protection",199.0,4.4,160.0
Video Games,5,Xbox Game Pass Ultimate : 1 Month Membership (Digital Code),829.0,4.4,
Video Games,6,Sony Ps5 Spiderman 2 Standard Edn.,,4.0,
Video Games,7,Roblox Gift Card- 100+ Robux Only,,3.6,
Video Games,8,UniPin | Flat 5% Off |E-Gift Card |Instant Delivery |,,4.2,176.0
Video Games,9,PlayStation Sony God Of War Ragnarok | Standard Edition | PS5 Game (PlayStation 5),,4.0,
Video Games,10,Cranique Waterproof Dust cover for PS5 Gaming Console Digital Edition & Disc Edition Playstation 5 (Black),227.0,4.3,
Video Games,11,Sony DualSense™ Charging Station,,4.0,
Video Games,12,"Stealodeal Universal Travel EVA Game Controller Carrying Case Gaming Accessory Box (for Xbox One, Xbox, Xbox 360, PS3, PS4, PS5 PS2)",380.0,4.6,1155.0
Video Games,13,Sony DualSense Wireless Controller Red (PlayStation 5),,4.0,
Video Games,14,"Ant Esports Dock5 RGB with Cooling Fan and Dual Controller Charger Station, PS5 Console Disc & Digital Edition, PS5 Cooling Station Accessories with RGB Light/Headset Holder/6 Game Slots/Screw (White)",,4.4,
Video Games,15,Sony Uncharted: Legacy Of Thieves Collection | Ps5 Game (Playstation 5),,4.6,
Video Games,16,Sony PlayStation®5 Digital Edition (slim) Console Video Game,,4.6,
Video Games,17,Robux Code - 1000 Robux (Digital Code- Email Delivery Within 1 Hour),,3.8,
Video Games,18,Rs.1000 Sony PlayStation Store Gift Card (Email Delivery in 1 hour- Digital Voucher Code),,4.0,
Video Games,19,"ZORBES® Dust Plug for PS5,9Pcs Dust Plug Kit for PS5/PS5 Slim Console,PS5 Silicone Plugs Protector Antidust Cover Dustproof Playstation 5 Disk/Digital Console Slim Game Accessories",337.0,4.2,242.0
Video Games,20,PS5® Console - Fortnite Flowering Chaos Bundle,,0.0,
Video Games,21,Sony Gran Turismo 7 | Standard Edition | PS5 Game (PlayStation 5),,4.3,
Video Games,22,"8Bitdo Ultimate 2C Wired Controller for Windows PC and Android, with 1000Hz Polling Rate, Hall Effect Joysticks and Hall Triggers, and Remappable L4/R4 Bumpers (Green)",,4.6,
Video Games,23,"EDNITA Controller Cover for PS5 Silicone Skin, Controller Accessories, Non-Slip PS 5 Controller Cover Case with Thumb Grip Caps, Touch Pad Sticker and Cover Wrap Stickers (Pack of-1)",409.0,4.3,961.0
Video Games,24,PS4 GOD OF WAR - Ragnarok Standard,,4.6,
Video Games,25,"Sounce Glacier Pad RGB PS5 Cooling Stand with Dual Controller Charging Station Vertical Stand with 5200RPM Cooling Fan, RGB Lights Compatible with PS5 Disc/Pro/Digital/Slim Consoles (White)",,4.6,59.0
Video Games,26,Sony PlayStation Ps5 Dualsense Wireless Controller - Chroma Teal,,4.2,
Video Games,27,Sony Ghost of Tsushima | Director's Cut | PS5 Game,,4.7,
Video Games,28,Playstation | E-Gift Card | Instant Delivery | Valid for in-game purchases,,4.7,93.0
Video Games,29,"NiTHO PS5 Controller Cover Case, Anti-Slip Soft Silicone Protective Skin for Playstation 5 Controller with Thumb Grip Caps, Joystick Protectors Kit Accessories for PS5 Wireless Controller - Camo",330.0,4.2,
Video Games,30,Sony PS5 Ghost of Yotei,,4.4,
Watches,1,Casio Youth Series Digital Black Dial Unisex Watch - F-91W-1Q(D002),,4.0,13060.0
Watches,2,LEDO Men's and Women's Watch Box Holder Organizer Case In 12 Slots of watches In PU Leather with Black & Gray,747.0,4.4,3015.0
Watches,3,Amazon Basics Unisex Faux Leather Watch Organiser Box with 6 Slots |Watch Organiser with Transparent Lid (Black),519.0,4.1,3612.0
Watches,4,Casio Vintage A-158WA-1Q Digital Grey Dial Unisex Watch Silver Metal Strap (D011),,4.4,53685.0
Watches,5,TIMEX Classics Analog Watch for Men with Round Dial & Water Resistant Man's Wrist Watches,999.0,4.1,23828.0
Watches,6,Daniel Hechter Paris Bercy Collection Modern Multi Functional Watch for Men with Square Dial and Silicon Band-DHM1001,,4.3,792.0
Watches,7,"Carlington Endurance Series Analog-Digital Sports Watches for Men and Boys with Alarm, Stopwatch, Backlit Display, Dualtime, Silicone Rubber Strap, Water & Shock Resiatant - CT_9105",999.0,4.1,2933.0
Watches,8,TIMEWEAR Analog Day Date Functioning Stainless Steel Chain Watch for Men,339.0,3.8,16288.0
Watches,9,"Matrix Black, Blue, White Dial, Day & Date Functioning, Stainless Steel Strap Analog Watch for Men & Women",289.0,3.8,1831.0
Watches,10,Matrix Antique 2.0 Day & Date Softest Silicone Strap Analog Watch for Men & Boys,289.0,4.0,4389.0
Watches,11,"Birch & Co. Faux Leather Watch Box Organizer,Watchcase Box For Unisex,Storage Tray,Wristwatch Collection Holder 12 Slots,Sleek & Durable Display Case For All Enthusiasts,Mohagany,Brown",793.0,4.0,989.0
Watches,12,styledose Women Analogue Wrist Watches for Women's & Girls&Miss&Ladies Diamond Studded Dial Rosegold Colored Stylish Bracelet Strap,374.0,4.0,1346.0
Watches,13,SPIKY Analog Watch for Kids | 3D Cartoon | 7 Multicolor LED Luminous Lights with Silicone Strap | Unisex Best Birthday Gift | Analogue Wrist Watches for Boys & Girls | Age 3-10 yrs,464.0,4.0,3817.0
Watches,14,Casio Enticer Analog Black Dial Men's Watch - MTP-VD01D-1BVUDF (A1361),,4.4,15700.0
Watches,15,LOUIS DEVIN Rose Gold Plated Mesh Chain Analog Wrist Watch for Women (Black/Blue/Rose Gold Dial) | RG162,350.0,4.1,2158.0
Watches,16,Fastrack Tees Analog Grey Dial Unisex-Adult Watch-68011PP08,945.0,4.3,2283.0
Watches,17,"IIK COLLECTION 22mm Silicone Strap for Smart Watches | Combo Pack Compatible With Noise, Fireboltt, Boat Xtend, Pebble, Boat Flash, Noise Color Fit, Ultra Smart Watch & All Watches",253.0,3.9,1066.0
Watches,18,Titan Karishma Analog Black Dial Men's Watch -NM1639SM02 / NL1639SM02,,4.3,2956.0
Watches,19,"Galaxy Craft Elegant 12-Slot Watch Box Organizer – Premium PU Leather Storage Case with Lock, Pocket & Removable Cushions",491.0,4.4,389.0
Watches,20,Shocknshop Digital Sports Multi Functional Black Dial Watch for Mens Boys -315RED,290.0,3.9,10419.0
Watches,21,Acnos Luminous LED Display Fashionable Children's Digital Watches - Waterproof Sports Square Electronic Led Watch for Boy & Girl,280.0,3.7,3323.0
Watches,22,"Matrix Blue, Black & Silver Dial, Day & Date Functioning, Stainless Steel Strap Analog Watch for Men & Women",289.0,3.7,2497.0
Watches,23,LEDO Men's and Women's Watch Box Holder Organizer Case In 12 Slots of watches In PU Leather with Royal Black color,679.0,4.4,4536.0
Watches,24,Acnos® Premium Brand Digital 4 Colours Square Dial Unisex Wrist Watch for Men Women Pack of 1 (WR),280.0,3.7,2297.0
Watches,25,Acnos® Premium Brand - A Digital Watch Shockproof Multi-Functional Automatic 5 Color Army Strap Waterproof Digital Sports Watch for Men's Kids Watch for Boys Watch for Men Pack of 1,280.0,4.2,2472.0
Watches,26,Titan Karishma Analog Champagne Dial Women's Watch -NM2598YM01 / NL2598YM01,,4.2,3385.0
Watches,27,Matrix Minimalist Dial with Softest Silicone Strap Analog Wrist Watch for Men & Boys,265.0,4.0,1059.0
Watches,28,Casio Enticer Men Analog Blue Dial Men MTP-1302PD-2AVEF (A2227),,4.0,10691.0
Watches,29,"SWADESI STUFF Stainless Steel Date Display Mens Wrist Analogue Watch (Blue), Dial-Color:Multicolour, Band Color:Silver",457.0,4.2,456.0
Watches,30,Matrix Kids Edition 3D Heads Up with 6 Image Projection Digital Watch for Kids,265.0,4.2,202.0
